,poemId,poemFullTitle,poemFullUrl,audioTitle,audioArtist,recitationId,gender
9271,27172,شهریار » گزیدهٔ غزلیات » غزل شمارهٔ ۱۰۸ - آیینهٔ شاهی,/shahriar/gozidegh/sh108,غزل شمارهٔ ۱۰۸ - آیینهٔ شاهی,فاطمه نیکو ایجادی,25747,F
9272,27173,شهریار » گزیدهٔ غزلیات » غزل شمارهٔ ۱۰۹ - گدا پادشاه کن,/shahriar/gozidegh/sh109,غزل شمارهٔ ۱۰۹ - گدا پادشاه کن,فاطمه نیکو ایجادی,25554,F
9273,27174,شهریار » گزیدهٔ غزلیات » غزل شمارهٔ ۱۱۰ - سه تار من,/shahriar/gozidegh/sh110,غزل شمارهٔ ۱۱۰ - سه تار من,فاطمه نیکو ایجادی,23103,F
9274,27167,شهریار » گزیدهٔ غزلیات » غزل شمارهٔ ۱۰۳ - تو بمان و دگران,/shahriar/gozidegh/sh103,غزل شمارهٔ ۱۰۳ - تو بمان و دگران,فاطمه نیکو ایجادی,12955,F
9275,39485,رهی معیری » غزلها - جلد دوم » شعله سرکش,/rahi/ghazalha2/sh12,شعله سرکش,فاطمه نیکو ایجادی,11783,F
9276,3671,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۰۴۷,/moulavi/shams/ghazalsh/sh1047,غزل شمارهٔ ۱۰۴۷,فرحناز صادقی,25615,F
9277,4819,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۲۱۹۵,/moulavi/shams/ghazalsh/sh2195,غزل شمارهٔ ۲۱۹۵,فرحناز صادقی,25697,F
9278,9460,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۳۸,/saadi/divan/ghazals/sh138,غزل شمارهٔ  ۱۳۸,فرحناز صادقی,25698,F
9279,9708,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۸۶,/saadi/divan/ghazals/sh386,غزل شمارهٔ  ۳۸۶,فرحناز صادقی,25699,F
9280,9709,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۸۷,/saadi/divan/ghazals/sh387,غزل شمارهٔ  ۳۸۷,فرحناز صادقی,28116,F
9281,41323,سعدی » گلستان » باب اول در سیرت پادشاهان » حکایت شمارهٔ ۳۰,/saadi/golestan/gbab1/sh30,حکایت شمارهٔ ۳۰,فرحناز صادقی,25695,F
9282,60831,امیرخسرو دهلوی » دیوان اشعار » غزلیات » شمارهٔ ۲۴۹,/khosro/gozide/ghazalamkh/sh249,شمارهٔ ۲۴۹,فرحناز صادقی,26217,F
9283,77760,همام تبریزی » غزلیات » شمارهٔ ۱۶۲,/homam/ghazalho/sh162,شمارهٔ ۱۶۲,فرحناز صادقی,25682,F
9284,41304,سعدی » گلستان » باب اول در سیرت پادشاهان » حکایت شمارهٔ ۱۱,/saadi/golestan/gbab1/sh11,حکایت شمارهٔ ۱۱,فریبا صدری,19716,F
9285,41298,سعدی » گلستان » باب اول در سیرت پادشاهان » حکایت شمارهٔ ۵,/saadi/golestan/gbab1/sh5,حکایت شمارهٔ ۵,فریبا صدری,17659,F
9286,41305,سعدی » گلستان » باب اول در سیرت پادشاهان » حکایت شمارهٔ ۱۲,/saadi/golestan/gbab1/sh12,حکایت شمارهٔ ۱۲,فریبا صدری,19717,F
9287,41347,سعدی » گلستان » باب دوم در اخلاق درویشان » حکایت شمارهٔ ۱۳,/saadi/golestan/gbab2/sh13,حکایت شمارهٔ ۱۳,فریبا صدری,17664,F
9288,41474,سعدی » گلستان » باب هشتم در آداب صحبت » حکمت شمارهٔ ۲,/saadi/golestan/gbab8/sh2,حکمت شمارهٔ ۲,فریبا صدری,17856,F
9289,41475,سعدی » گلستان » باب هشتم در آداب صحبت » حکمت شمارهٔ ۳,/saadi/golestan/gbab8/sh3,حکمت شمارهٔ ۳,فریبا صدری,17855,F
9290,33181,حافظ » اشعار منتسب » شمارهٔ ۱۳,/hafez/montasab/sh13,شمارهٔ ۱۳,فریبا علومی یزدی,12547,F
9291,33173,حافظ » اشعار منتسب » شمارهٔ ۵,/hafez/montasab/sh5,شمارهٔ ۵,فریبا علومی یزدی,12549,F
9292,33179,حافظ » اشعار منتسب » شمارهٔ ۱۱,/hafez/montasab/sh11,شمارهٔ ۱۱,فریبا علومی یزدی,12630,F
9293,33182,حافظ » اشعار منتسب » شمارهٔ ۱۴,/hafez/montasab/sh14,شمارهٔ ۱۴,فریبا علومی یزدی,12548,F
9294,38615,سلمان ساوجی » دیوان اشعار » غزلیات » غزل شمارهٔ ۲۰۵,/salman/divanss/ghazalss/sh205,غزل شمارهٔ ۲۰۵,فریبا علومی یزدی,12613,F
9295,7920,مولانا » مثنوی معنوی » دفتر اول » بخش ۲۸ - جواب گفتن وزیر کی خلوت را نمی‌شکنم,/moulavi/masnavi/daftar1/sh28,بخش ۲۸ - جواب گفتن وزیر کی خلوت را نمی‌شکنم,فریبا نصیرآبادی,20856,F
9296,9845,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵۲۳,/saadi/divan/ghazals/sh523,غزل ۵۲۳,کیمیا تیموری,2320,F
9297,9354,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲,/saadi/divan/ghazals/sh32,غزل شمارهٔ  ۳۲,گلناز صفوی,18348,F
9298,3160,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۶,/moulavi/shams/ghazalsh/sh536,غزل شمارهٔ ۵۳۶,ماهان نوری,2815,F
9299,5067,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۲۴۴۳,/moulavi/shams/ghazalsh/sh2443,غزل شمارهٔ ۲۴۴۳,ماهان نوری,2934,F
9300,9346,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۴,/saadi/divan/ghazals/sh24,غزل ۲۴,ماهان نوری,2810,F
9301,11752,عطار » دیوان اشعار » غزلیات » غزل شمارهٔ ۷۹۶,/attar/divana/ghazal-attar/sh796,غزل شمارهٔ ۷۹۶,ماهان نوری,2814,F
9302,66507,عمان سامانی » گنجینة الاسرار » بخش ۱,/omman/ganjinatolasrar/sh2,بخش ۱,ماهان نوری,3097,F
9303,66508,عمان سامانی » گنجینة الاسرار » بخش ۲,/omman/ganjinatolasrar/sh3,بخش ۲,ماهان نوری,3098,F
9304,66512,عمان سامانی » گنجینة الاسرار » بخش ۶,/omman/ganjinatolasrar/sh7,بخش ۶,ماهان نوری,3102,F
9305,66510,عمان سامانی » گنجینة الاسرار » بخش ۴,/omman/ganjinatolasrar/sh5,بخش ۴,ماهان نوری,3100,F
9306,66511,عمان سامانی » گنجینة الاسرار » بخش ۵,/omman/ganjinatolasrar/sh6,بخش ۵,ماهان نوری,3101,F
9307,66509,عمان سامانی » گنجینة الاسرار » بخش ۳,/omman/ganjinatolasrar/sh4,بخش ۳,ماهان نوری,3099,F
9308,140706,سنایی » دیوان اشعار » قصاید و قطعات » شمارهٔ ۲۰۶,/sanaee/divans/ghgh/sh206,شمارهٔ ۲۰۳,ماهان نوری,2811,F
9309,9725,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۰۳,/saadi/divan/ghazals/sh403,غزل ۴۰۳,ماهور کیانی,4607,F
9310,10264,سعدی » بوستان » باب دوم در احسان » بخش ۹ - حکایت,/saadi/boostan/bab2/sh9,حکایت,ماهور کیانی,4208,F
9311,41470,سعدی » گلستان » باب هفتم در تأثیر تربیت » حکایت شمارهٔ ۱۷,/saadi/golestan/gbab7/sh17,حکایت شمارهٔ ۱۷,ماهور کیانی,4606,F
9312,2839,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۲۱۵,/moulavi/shams/ghazalsh/sh215,غزل شمارهٔ ۲۱۵,مبینا جهانشاهی,28171,F
9313,3094,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۴۷۰,/moulavi/shams/ghazalsh/sh470,غزل شمارهٔ ۴۷۰,مبینا جهانشاهی,25727,F
9314,3093,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۴۶۹,/moulavi/shams/ghazalsh/sh469,غزل شمارهٔ ۴۶۹,مبینا جهانشاهی,25726,F
9315,3087,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۴۶۳,/moulavi/shams/ghazalsh/sh463,غزل شمارهٔ ۴۶۳,مبینا جهانشاهی,27253,F
9316,3322,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۶۹۸,/moulavi/shams/ghazalsh/sh698,غزل شمارهٔ ۶۹۸,مبینا جهانشاهی,25701,F
9317,4144,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۲۰,/moulavi/shams/ghazalsh/sh1520,غزل شمارهٔ ۱۵۲۰,مبینا جهانشاهی,25729,F
9318,5464,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۲۸۴۰,/moulavi/shams/ghazalsh/sh2840,غزل شمارهٔ ۲۸۴۰,مبینا جهانشاهی,25722,F
9319,7964,مولانا » مثنوی معنوی » دفتر اول » بخش ۷۲ - نظر کردن شیر در چاه و دیدن عکس خود را و آن خرگوش را,/moulavi/masnavi/daftar1/sh72,بخش ۷۲ - نظر کردن شیر در چاه و دیدن عکس خود را و آن خرگوش را,مبینا جهانشاهی,27236,F
9320,7977,مولانا » مثنوی معنوی » دفتر اول » بخش ۸۵ - صفت اجنحهٔ طیور عقول الهی,/moulavi/masnavi/daftar1/sh85,بخش ۸۵ - صفت اجنحهٔ طیور عقول الهی,مبینا جهانشاهی,25879,F
9321,8042,مولانا » مثنوی معنوی » دفتر اول » بخش ۱۵۰ - مرتد شدن کاتب وحی به سبب آنک پرتو وحی برو زد آن آیت را پیش از پیغامبر صلی الله علیه و سلم بخواند گفت پس من هم محل وحیم,/moulavi/masnavi/daftar1/sh150,بخش ۱۵۰ - مرتد شدن کاتب وحی به سبب آنک پرتو وحی برو زد آن آیت را پیش از پیغامبر صلی الله علیه و سلم بخواند گفت پس من هم محل وحیم,مبینا جهانشاهی,25706,F
9322,8036,مولانا » مثنوی معنوی » دفتر اول » بخش ۱۴۴ - قصه آنکس کی در یاری بکوفت از درون گفت کیست آن گفت منم گفت چون تو توی در نمی‌گشایم هیچ کس را از یاران نمی‌شناسم کی او من باشد برو,/moulavi/masnavi/daftar1/sh144,بخش ۱۴۴ - قصه آنکس کی در یاری بکوفت از درون گفت کیست آن گفت منم گفت چون تو توی در نمی‌گشایم هیچ کس را از یاران نمی‌شناسم کی او من باشد برو,مبینا جهانشاهی,25700,F
9323,8065,مولانا » مثنوی معنوی » دفتر دوم » بخش ۱ - سر آغاز,/moulavi/masnavi/daftar2/sh1,بخش ۱ - سر آغاز,مبینا جهانشاهی,25763,F
9324,8082,مولانا » مثنوی معنوی » دفتر دوم » بخش ۱۸ - تتمهٔ قصهٔ مفلس,/moulavi/masnavi/daftar2/sh18,مثنوی معنوی دفتر دوم بخش ۱۸ - تتمهٔ قصهٔ مفلس,مبینا جهانشاهی,25681,F
9325,8216,مولانا » مثنوی معنوی » دفتر سوم » بخش ۳۷ - حکایت مارگیر کی اژدهای فسرده را مرده پنداشت در ریسمانهاش پیچید و  آورد به بغداد,/moulavi/masnavi/daftar3/sh37,حکایت مارگیر...,مبینا جهانشاهی,28169,F
9326,8199,مولانا » مثنوی معنوی » دفتر سوم » بخش ۲۰ - چرب کردن مرد لافی لب و سبلت خود را هر بامداد به پوست دنبه و بیرون آمدن میان  حریفان کی من چنین خورده‌ام و چنان,/moulavi/masnavi/daftar3/sh20,بخش ۲۰ - چرب کردن مرد لافی لب و سبلت خود را هر بامداد به پوست دنبه و بیرون آمدن میان  حریفان کی من چنین خورده‌ام و چنان,مبینا جهانشاهی,28172,F
9327,8366,مولانا » مثنوی معنوی » دفتر سوم » بخش ۱۸۷ - جواب گفتن عاشق عاذلان را و تهدید‌کنندگان را,/moulavi/masnavi/daftar3/sh187,بخش ۱۸۷ - جواب گفتن عاشق عاذلان را و تهدید‌کنندگان را,مبینا جهانشاهی,25702,F
9328,8439,مولانا » مثنوی معنوی » دفتر چهارم » بخش ۳۲ - تهدید فرستادن سلیمان علیه‌السلام پیش بلقیس کی اصرار میندیش بر شرک و تاخیر مکن,/moulavi/masnavi/daftar4/sh32,بخش ۳۲ - تهدید فرستادن سلیمان علیه‌السلام پیش بلقیس کی اصرار میندیش بر شرک و تاخیر مکن,مبینا جهانشاهی,28166,F
9329,8438,مولانا » مثنوی معنوی » دفتر چهارم » بخش ۳۱ - حکایت آن مرد تشنه کی از سر جوز بن جوز می‌ریخت در جوی آب کی در گو بود و به آب نمی‌رسید تا به افتادن جوز بانگ آب# بشنود و او را چو سماع خوش بانگ آب اندر طرب می‌آورد,/moulavi/masnavi/daftar4/sh31,بخش ۳۱ دفتر چهارم مثنوی معنوی,مبینا جهانشاهی,25668,F
9330,8586,مولانا » مثنوی معنوی » دفتر پنجم » بخش ۴۰ - حکایت محمد خوارزمشاه کی شهر سبزوار کی همه رافضی باشند به جنگ بگرفت اما جان خواستند گفت آنگه امان دهم کی ازین شهر پیش من به هدیه ابوبکر نامی بیارید,/moulavi/masnavi/daftar5/sh40,بخش ۴۰ - حکایت محمد خوارزمشاه کی شهر سبزوار کی همه رافضی باشند به جنگ بگرفت اما جان خواستند گفت آنگه امان دهم کی ازین شهر پیش من به هدیه ابوبکر نامی بیارید,مبینا جهانشاهی,25705,F
9331,8741,مولانا » مثنوی معنوی » دفتر ششم » بخش ۱۷ - حکایت آن عاشق کی شب بیامد بر امید وعدهٔ معشوق بدان وثاقی کی اشارت کرده بود و بعضی از شب منتظر ماند و خوابش بربود معشوق آمد بهر انجاز وعده او را خفته یافت جیبش پر جوز کرد و او را خفته گذاشت و بازگشت,/moulavi/masnavi/daftar6/sh17,بخش ۱۷ - حکایت آن عاشق کی شب بیامد بر امید وعدهٔ معشوق بدان وثاقی کی اشارت کرده بود و بعضی از شب منتظر ماند و خوابش بربود معشوق آمد بهر انجاز وعده او را خفته یافت جیبش پر جوز کرد و او را خفته گذاشت و بازگشت,مبینا جهانشاهی,26409,F
9332,8740,مولانا » مثنوی معنوی » دفتر ششم » بخش ۱۶ - حواله کردن مرغ گرفتاری خود را در دام به فعل و مکر و زرق  زاهد و جواب زاهد مرغ را,/moulavi/masnavi/daftar6/sh16,بخش ۱۶ - حواله کردن مرغ گرفتاری خود را در دام به فعل و مکر و زرق  زاهد و جواب زاهد مرغ را,مبینا جهانشاهی,26408,F
9333,23004,فروغی بسطامی » دیوان اشعار » غزلیات » غزل شمارهٔ ۹,/forooghi/divan-forooghi/ghazalf/sh9,غزل شمارهٔ ۹,مبینا جهانشاهی,28170,F
9334,41303,سعدی » گلستان » باب اول در سیرت پادشاهان » حکایت شمارهٔ ۱۰,/saadi/golestan/gbab1/sh10,حکایت شمارهٔ ۱۰,مبینا جهانشاهی,25721,F
9335,4758,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۲۱۳۴,/moulavi/shams/ghazalsh/sh2134,غزل شمارهٔ ۲۱۳۴,مروارید رضایی,25739,F
9336,3187,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۶۳,/moulavi/shams/ghazalsh/sh563,غزل شمارهٔ ۵۶۳,مریم جوزی,4315,F
9337,2786,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۶۲,/moulavi/shams/ghazalsh/sh162,غزل شمارهٔ ۱۶۲,مریم جوزی,4509,F
9338,2961,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۳۳۷,/moulavi/shams/ghazalsh/sh337,غزل شمارهٔ ۳۳۷,مریم جوزی,4313,F
9339,3051,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۴۲۷,/moulavi/shams/ghazalsh/sh427,غزل شمارهٔ ۴۲۷,مریم جوزی,4510,F
9340,3052,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۴۲۸,/moulavi/shams/ghazalsh/sh428,غزل شمارهٔ ۴۲۸,مریم جوزی,4511,F
9341,3015,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۳۹۱,/moulavi/shams/ghazalsh/sh391,غزل شمارهٔ ۳۹۱,مریم جوزی,4314,F
9342,3560,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۹۳۶,/moulavi/shams/ghazalsh/sh936,غزل شمارهٔ ۹۳۶,مریم جوزی,4512,F
9343,4218,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۹۴,/moulavi/shams/ghazalsh/sh1594,غزل شمارهٔ ۱۵۹۴,مریم جوزی,4316,F
9344,4620,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۹۹۶,/moulavi/shams/ghazalsh/sh1996,غزل شمارهٔ ۱۹۹۶,مریم جوزی,4317,F
9345,9798,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۷۶,/saadi/divan/ghazals/sh476,غزل ۴۷۶,مریم خداوردی,3936,F
9346,9739,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۱۷,/saadi/divan/ghazals/sh417,غزل ۴۱۷,مریم راستی,2384,F
9347,4914,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۲۲۹۰,/moulavi/shams/ghazalsh/sh2290,غزل شمارهٔ ۲۲۹۰,مریم فقیهی کیا,16365,F
9348,9326,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴,/saadi/divan/ghazals/sh4,غزل ۴,مریم فقیهی کیا,6570,F
9349,9325,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳,/saadi/divan/ghazals/sh3,غزل ۳,مریم فقیهی کیا,6569,F
9350,9329,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۷,/saadi/divan/ghazals/sh7,غزل ۷,مریم فقیهی کیا,6573,F
9351,9323,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱,/saadi/divan/ghazals/sh1,غزل ۱,مریم فقیهی کیا,6567,F
9352,9328,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۶,/saadi/divan/ghazals/sh6,غزل ۶,مریم فقیهی کیا,6572,F
9353,9332,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۰,/saadi/divan/ghazals/sh10,غزل ۱۰,مریم فقیهی کیا,6948,F
9354,9333,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۱,/saadi/divan/ghazals/sh11,غزل ۱۱,مریم فقیهی کیا,7054,F
9355,9330,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۸,/saadi/divan/ghazals/sh8,غزل ۸,مریم فقیهی کیا,6574,F
9356,9327,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵,/saadi/divan/ghazals/sh5,غزل ۵,مریم فقیهی کیا,6571,F
9357,9324,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲,/saadi/divan/ghazals/sh2,غزل ۲,مریم فقیهی کیا,6568,F
9358,9331,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۹,/saadi/divan/ghazals/sh9,غزل ۹,مریم فقیهی کیا,6813,F
9359,9334,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۲,/saadi/divan/ghazals/sh12,غزل ۱۲,مریم فقیهی کیا,7055,F
9360,9336,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۴,/saadi/divan/ghazals/sh14,غزل ۱۴,مریم فقیهی کیا,7068,F
9361,9340,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۸,/saadi/divan/ghazals/sh18,غزل ۱۸,مریم فقیهی کیا,7205,F
9362,9344,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۲,/saadi/divan/ghazals/sh22,غزل شمارهٔ  ۲۲,مریم فقیهی کیا,16509,F
9363,9343,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۱,/saadi/divan/ghazals/sh21,غزل شمارهٔ  ۲۱,مریم فقیهی کیا,16508,F
9364,9345,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۳,/saadi/divan/ghazals/sh23,غزل شمارهٔ  ۲۳,مریم فقیهی کیا,16510,F
9365,9347,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۵,/saadi/divan/ghazals/sh25,غزل شمارهٔ  ۲۵,مریم فقیهی کیا,16512,F
9366,9342,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۰,/saadi/divan/ghazals/sh20,غزل شمارهٔ  ۲۰,مریم فقیهی کیا,16507,F
9367,9346,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۴,/saadi/divan/ghazals/sh24,غزل شمارهٔ  ۲۴,مریم فقیهی کیا,16511,F
9368,9341,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۹,/saadi/divan/ghazals/sh19,غزل ۱۹,مریم فقیهی کیا,9916,F
9369,9338,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۶,/saadi/divan/ghazals/sh16,غزل ۱۶,مریم فقیهی کیا,7224,F
9370,9348,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۶,/saadi/divan/ghazals/sh26,غزل شمارهٔ  ۲۶,مریم فقیهی کیا,16513,F
9371,9339,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۷,/saadi/divan/ghazals/sh17,غزل ۱۷,مریم فقیهی کیا,7225,F
9372,9335,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۳,/saadi/divan/ghazals/sh13,غزل ۱۳,مریم فقیهی کیا,7056,F
9373,9337,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۱۵,/saadi/divan/ghazals/sh15,غزل ۱۵,مریم فقیهی کیا,7223,F
9374,9351,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹,/saadi/divan/ghazals/sh29,غزل شمارهٔ  ۲۹,مریم فقیهی کیا,16516,F
9375,9349,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۷,/saadi/divan/ghazals/sh27,غزل شمارهٔ  ۲۷,مریم فقیهی کیا,16514,F
9376,9352,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰,/saadi/divan/ghazals/sh30,غزل شمارهٔ  ۳۰,مریم فقیهی کیا,16517,F
9377,9355,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳,/saadi/divan/ghazals/sh33,غزل شمارهٔ  ۳۳,مریم فقیهی کیا,16520,F
9378,9356,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۴,/saadi/divan/ghazals/sh34,غزل شمارهٔ  ۳۴,مریم فقیهی کیا,16521,F
9379,9353,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱,/saadi/divan/ghazals/sh31,غزل شمارهٔ  ۳۱,مریم فقیهی کیا,16518,F
9380,9354,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲,/saadi/divan/ghazals/sh32,غزل شمارهٔ  ۳۲,مریم فقیهی کیا,16519,F
9381,9350,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸,/saadi/divan/ghazals/sh28,غزل شمارهٔ  ۲۸,مریم فقیهی کیا,16515,F
9382,9366,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۴,/saadi/divan/ghazals/sh44,غزل شمارهٔ  ۴۴,مریم فقیهی کیا,16531,F
9383,9360,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۸,/saadi/divan/ghazals/sh38,غزل شمارهٔ  ۳۸,مریم فقیهی کیا,16525,F
9384,9363,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۱,/saadi/divan/ghazals/sh41,غزل شمارهٔ  ۴۱,مریم فقیهی کیا,16528,F
9385,9370,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۸,/saadi/divan/ghazals/sh48,غزل شمارهٔ  ۴۸,مریم فقیهی کیا,16535,F
9386,9358,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۶,/saadi/divan/ghazals/sh36,غزل شمارهٔ  ۳۶,مریم فقیهی کیا,16523,F
9387,9359,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۷,/saadi/divan/ghazals/sh37,غزل شمارهٔ  ۳۷,مریم فقیهی کیا,16524,F
9388,9362,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۰,/saadi/divan/ghazals/sh40,غزل شمارهٔ  ۴۰,مریم فقیهی کیا,16527,F
9389,9367,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۵,/saadi/divan/ghazals/sh45,غزل شمارهٔ  ۴۵,مریم فقیهی کیا,16532,F
9390,9361,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۹,/saadi/divan/ghazals/sh39,غزل شمارهٔ  ۳۹,مریم فقیهی کیا,16526,F
9391,9365,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۳,/saadi/divan/ghazals/sh43,غزل شمارهٔ  ۴۳,مریم فقیهی کیا,16530,F
9392,9371,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۹,/saadi/divan/ghazals/sh49,غزل شمارهٔ  ۴۹,مریم فقیهی کیا,16536,F
9393,9364,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۲,/saadi/divan/ghazals/sh42,غزل شمارهٔ  ۴۲,مریم فقیهی کیا,16529,F
9394,9368,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۶,/saadi/divan/ghazals/sh46,غزل شمارهٔ  ۴۶,مریم فقیهی کیا,16533,F
9395,9372,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵۰,/saadi/divan/ghazals/sh50,غزل شمارهٔ  ۵۰,مریم فقیهی کیا,16537,F
9396,9357,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۵,/saadi/divan/ghazals/sh35,غزل شمارهٔ  ۳۵,مریم فقیهی کیا,16522,F
9397,9381,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵۹,/saadi/divan/ghazals/sh59,غزل شمارهٔ  ۵۹,مریم فقیهی کیا,23593,F
9398,9379,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵۷,/saadi/divan/ghazals/sh57,غزل شمارهٔ  ۵۷,مریم فقیهی کیا,23591,F
9399,9383,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۶۱,/saadi/divan/ghazals/sh61,غزل شمارهٔ  ۶۱,مریم فقیهی کیا,23595,F
9400,9376,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵۴,/saadi/divan/ghazals/sh54,غزل شمارهٔ  ۵۴,مریم فقیهی کیا,23588,F
9401,9373,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵۱,/saadi/divan/ghazals/sh51,غزل شمارهٔ  ۵۱,مریم فقیهی کیا,16538,F
9402,9380,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵۸,/saadi/divan/ghazals/sh58,غزل شمارهٔ  ۵۸,مریم فقیهی کیا,23592,F
9403,9369,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۴۷,/saadi/divan/ghazals/sh47,غزل شمارهٔ  ۴۷,مریم فقیهی کیا,16534,F
9404,9384,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۶۲,/saadi/divan/ghazals/sh62,غزل شمارهٔ  ۶۲,مریم فقیهی کیا,23795,F
9405,9377,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۵۵,/saadi/divan/ghazals/sh55,غزل شمارهٔ  ۵۵,مریم فقیهی کیا,23589,F
