poemId,poemFullTitle,poemFullUrl,audioTitle,audioArtist,recitationId
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل ۳۰۱,حمیدرضا محمدی,774
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل ۳۰۱,محسن لیله‌کوهی,6996
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل ۳۰۱,سعیده تهرانی‌نسب,12289
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل ۳۰۱,پری ساتکنی عندلیب,12397
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل شمارهٔ  ۳۰۱,سهیل قاسمی,20681
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل شمارهٔ  ۳۰۱,نازنین بازیان,22652
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل شمارهٔ  ۳۰۱,افسر آریا,24006
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل شمارهٔ  ۳۰۱,فاطمه زندی,25214
9623,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۱,/saadi/divan/ghazals/sh301,غزل شمارهٔ  ۳۰۱,تناز پیراسته,25912
9629,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۷,/saadi/divan/ghazals/sh307,غزل ۳۰۷,حمیدرضا محمدی,780
9629,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۷,/saadi/divan/ghazals/sh307,غزل ۳۰۷,محسن لیله‌کوهی,6990
9629,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۷,/saadi/divan/ghazals/sh307,غزل ۳۰۷,سعیده تهرانی‌نسب,12295
9629,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۷,/saadi/divan/ghazals/sh307,غزل ۳۰۷,پری ساتکنی عندلیب,12403
9629,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۷,/saadi/divan/ghazals/sh307,غزل شمارهٔ  ۳۰۷,سهیل قاسمی,20675
9629,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۷,/saadi/divan/ghazals/sh307,غزل شمارهٔ  ۳۰۷,نازنین بازیان,22664
9629,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۷,/saadi/divan/ghazals/sh307,غزل شمارهٔ  ۳۰۷,فاطمه زندی,23956
9609,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۷,/saadi/divan/ghazals/sh287,غزل ۲۸۷,حمیدرضا محمدی,708
9609,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۷,/saadi/divan/ghazals/sh287,غزل ۲۸۷,محسن لیله‌کوهی,6723
9609,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۷,/saadi/divan/ghazals/sh287,غزل ۲۸۷,سعیده تهرانی‌نسب,9308
9609,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۷,/saadi/divan/ghazals/sh287,غزل ۲۸۷,پری ساتکنی عندلیب,12200
9609,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۷,/saadi/divan/ghazals/sh287,غزل شمارهٔ  ۲۸۷,سهیل قاسمی,20422
9609,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۷,/saadi/divan/ghazals/sh287,غزل شمارهٔ  ۲۸۷,نازنین بازیان,22594
9609,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۷,/saadi/divan/ghazals/sh287,غزل شمارهٔ  ۲۸۷,فاطمه زندی,25262
9609,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۷,/saadi/divan/ghazals/sh287,غزل شمارهٔ  ۲۸۷,افسر آریا,27263
9616,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۴,/saadi/divan/ghazals/sh294,غزل ۲۹۴,حمیدرضا محمدی,751
9616,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۴,/saadi/divan/ghazals/sh294,غزل ۲۹۴,محسن لیله‌کوهی,6822
9616,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۴,/saadi/divan/ghazals/sh294,غزل ۲۹۴,سعیده تهرانی‌نسب,9316
9616,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۴,/saadi/divan/ghazals/sh294,غزل ۲۹۴,پری ساتکنی عندلیب,12207
9616,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۴,/saadi/divan/ghazals/sh294,غزل شمارهٔ  ۲۹۴,سهیل قاسمی,20663
9616,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۴,/saadi/divan/ghazals/sh294,غزل شمارهٔ  ۲۹۴,تناز پیراسته,23876
9616,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۴,/saadi/divan/ghazals/sh294,غزل شمارهٔ  ۲۹۴,فاطمه زندی,25250
9616,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۴,/saadi/divan/ghazals/sh294,غزل شمارهٔ  ۲۹۴,نازنین بازیان,25756
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل ۳۰۸,حمیدرضا محمدی,781
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل ۳۰۸,محسن لیله‌کوهی,6989
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل ۳۰۸,سعیده تهرانی‌نسب,12296
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل ۳۰۸,پری ساتکنی عندلیب,12404
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل شمارهٔ  ۳۰۸,مصطفی حسینی کومله,18876
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل شمارهٔ  ۳۰۸,سهیل قاسمی,20680
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل شمارهٔ  ۳۰۸,نازنین بازیان,22665
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل شمارهٔ  ۳۰۸,فاطمه زندی,23955
9630,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۸,/saadi/divan/ghazals/sh308,غزل شمارهٔ  ۳۰۸,تناز پیراسته,25913
9634,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۲,/saadi/divan/ghazals/sh312,غزل ۳۱۲,حمیدرضا محمدی,800
9634,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۲,/saadi/divan/ghazals/sh312,غزل ۳۱۲,محسن لیله‌کوهی,7235
9634,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۲,/saadi/divan/ghazals/sh312,غزل ۳۱۲,سعیده تهرانی‌نسب,12300
9634,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۲,/saadi/divan/ghazals/sh312,غزل ۳۱۲,پری ساتکنی عندلیب,12408
9634,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۲,/saadi/divan/ghazals/sh312,غزل شمارهٔ  ۳۱۲,سهیل قاسمی,20746
9634,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۲,/saadi/divan/ghazals/sh312,غزل شمارهٔ  ۳۱۲,نازنین بازیان,22674
9634,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۲,/saadi/divan/ghazals/sh312,غزل شمارهٔ  ۳۱۲,فاطمه زندی,25220
9633,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۱,/saadi/divan/ghazals/sh311,غزل ۳۱۱,حمیدرضا محمدی,799
9633,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۱,/saadi/divan/ghazals/sh311,غزل ۳۱۱,محسن لیله‌کوهی,7236
9633,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۱,/saadi/divan/ghazals/sh311,غزل ۳۱۱,سعیده تهرانی‌نسب,12299
9633,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۱,/saadi/divan/ghazals/sh311,غزل ۳۱۱,پری ساتکنی عندلیب,12407
9633,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۱,/saadi/divan/ghazals/sh311,غزل شمارهٔ  ۳۱۱,سهیل قاسمی,20745
9633,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۱,/saadi/divan/ghazals/sh311,غزل شمارهٔ  ۳۱۱,نازنین بازیان,22673
9633,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۱,/saadi/divan/ghazals/sh311,غزل شمارهٔ  ۳۱۱,فاطمه زندی,25219
9615,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۳,/saadi/divan/ghazals/sh293,غزل شمارهٔ  ۲۹۳,حجت الله عباسی,26799
9615,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۳,/saadi/divan/ghazals/sh293,غزل ۲۹۳,محسن لیله‌کوهی,6823
9615,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۳,/saadi/divan/ghazals/sh293,غزل ۲۹۳,حمیدرضا محمدی,750
9615,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۳,/saadi/divan/ghazals/sh293,غزل شمارهٔ  ۲۹۳,فاطمه زندی,25251
9615,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۳,/saadi/divan/ghazals/sh293,غزل ۲۹۳,سعیده تهرانی‌نسب,9317
9615,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۳,/saadi/divan/ghazals/sh293,غزل شمارهٔ  ۲۹۳,سهیل قاسمی,20396
9615,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۳,/saadi/divan/ghazals/sh293,غزل شمارهٔ  ۲۹۳,نازنین بازیان,22618
9615,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۹۳,/saadi/divan/ghazals/sh293,غزل ۲۹۳,پری ساتکنی عندلیب,12206
9632,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۰,/saadi/divan/ghazals/sh310,غزل ۳۱۰,حمیدرضا محمدی,783
9632,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۰,/saadi/divan/ghazals/sh310,غزل ۳۱۰,محسن لیله‌کوهی,6987
9632,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۰,/saadi/divan/ghazals/sh310,غزل ۳۱۰,سعیده تهرانی‌نسب,12298
9632,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۰,/saadi/divan/ghazals/sh310,غزل ۳۱۰,پری ساتکنی عندلیب,12406
9632,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۰,/saadi/divan/ghazals/sh310,غزل شمارهٔ  ۳۱۰,سهیل قاسمی,20677
9632,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۰,/saadi/divan/ghazals/sh310,غزل شمارهٔ  ۳۱۰,نازنین بازیان,22671
9632,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۰,/saadi/divan/ghazals/sh310,غزل شمارهٔ  ۳۱۰,فاطمه زندی,25218
9627,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۵,/saadi/divan/ghazals/sh305,غزل ۳۰۵,حمیدرضا محمدی,778
9627,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۵,/saadi/divan/ghazals/sh305,غزل ۳۰۵,محسن لیله‌کوهی,6992
9627,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۵,/saadi/divan/ghazals/sh305,غزل ۳۰۵,سعیده تهرانی‌نسب,12293
9627,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۵,/saadi/divan/ghazals/sh305,غزل ۳۰۵,پری ساتکنی عندلیب,12401
9627,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۵,/saadi/divan/ghazals/sh305,غزل شمارهٔ  ۳۰۵,سهیل قاسمی,20673
9627,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۵,/saadi/divan/ghazals/sh305,غزل شمارهٔ  ۳۰۵,نازنین بازیان,22660
9627,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۵,/saadi/divan/ghazals/sh305,غزل شمارهٔ  ۳۰۵,فاطمه زندی,23958
9627,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۰۵,/saadi/divan/ghazals/sh305,غزل شمارهٔ  ۳۰۵,افسر آریا,25171
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل ۲۸۹,حمیدرضا محمدی,711
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل ۲۸۹,فاطمه زندی,5329
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل ۲۸۹,محسن لیله‌کوهی,6721
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل ۲۸۹,سعیده تهرانی‌نسب,9306
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل ۲۸۹,پری ساتکنی عندلیب,12202
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل شمارهٔ  ۲۸۹,سهیل قاسمی,20416
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل شمارهٔ  ۲۸۹,نازنین بازیان,22607
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل شمارهٔ  ۲۸۹,افسر آریا,27411
9611,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۲۸۹,/saadi/divan/ghazals/sh289,غزل شمارهٔ  ۲۸۹,سحر حاتم وند,28030
9635,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۳,/saadi/divan/ghazals/sh313,غزل ۳۱۳,حمیدرضا محمدی,801
9635,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۳,/saadi/divan/ghazals/sh313,غزل ۳۱۳,فاطمه زندی,7015
9635,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۳,/saadi/divan/ghazals/sh313,غزل ۳۱۳,محسن لیله‌کوهی,7234
9635,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۳,/saadi/divan/ghazals/sh313,غزل ۳۱۳,سعیده تهرانی‌نسب,12301
9635,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۳,/saadi/divan/ghazals/sh313,غزل ۳۱۳,پری ساتکنی عندلیب,12409
9635,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۳,/saadi/divan/ghazals/sh313,غزل شمارهٔ  ۳۱۳,مصطفی حسینی کومله,18875
9635,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۳,/saadi/divan/ghazals/sh313,غزل شمارهٔ  ۳۱۳,سهیل قاسمی,20747
9635,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۳,/saadi/divan/ghazals/sh313,غزل شمارهٔ  ۳۱۳,نازنین بازیان,22675
9637,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۵,/saadi/divan/ghazals/sh315,غزل شمارهٔ  ۳۱۵,سهیل قاسمی,20749
9637,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۵,/saadi/divan/ghazals/sh315,غزل شمارهٔ  ۳۱۵,فاطمه زندی,25272
9637,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۵,/saadi/divan/ghazals/sh315,غزل ۳۱۵,حمیدرضا محمدی,803
9637,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۵,/saadi/divan/ghazals/sh315,غزل ۳۱۵,محسن لیله‌کوهی,7232
9637,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۵,/saadi/divan/ghazals/sh315,غزل ۳۱۵,سعیده تهرانی‌نسب,12303
9637,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۵,/saadi/divan/ghazals/sh315,غزل شمارهٔ  ۳۱۵,عندلیب,26180
9637,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۵,/saadi/divan/ghazals/sh315,غزل شمارهٔ  ۳۱۵,نازنین بازیان,26391
9649,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۷,/saadi/divan/ghazals/sh327,غزل ۳۲۷,حمیدرضا محمدی,839
9649,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۷,/saadi/divan/ghazals/sh327,غزل ۳۲۷,فاطمه زندی,4634
9649,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۷,/saadi/divan/ghazals/sh327,غزل ۳۲۷,محسن لیله‌کوهی,9662
9649,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۷,/saadi/divan/ghazals/sh327,غزل ۳۲۷,سعیده تهرانی‌نسب,12315
9649,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۷,/saadi/divan/ghazals/sh327,غزل ۳۲۷,پری ساتکنی عندلیب,12514
9649,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۷,/saadi/divan/ghazals/sh327,غزل شمارهٔ  ۳۲۷,سهیل قاسمی,20876
9649,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۷,/saadi/divan/ghazals/sh327,غزل شمارهٔ  ۳۲۷,نازنین بازیان,22716
9654,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۲,/saadi/divan/ghazals/sh332,غزل ۳۳۲,حمیدرضا محمدی,844
9654,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۲,/saadi/divan/ghazals/sh332,غزل ۳۳۲,فاطمه زندی,4772
9654,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۲,/saadi/divan/ghazals/sh332,غزل ۳۳۲,محسن لیله‌کوهی,9677
9654,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۲,/saadi/divan/ghazals/sh332,غزل ۳۳۲,سعیده تهرانی‌نسب,12320
9654,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۲,/saadi/divan/ghazals/sh332,غزل ۳۳۲,عندلیب,12520
9654,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۲,/saadi/divan/ghazals/sh332,غزل شمارهٔ  ۳۳۲,سهیل قاسمی,20889
9654,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۲,/saadi/divan/ghazals/sh332,غزل شمارهٔ  ۳۳۲,نازنین بازیان,22739
9654,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۲,/saadi/divan/ghazals/sh332,غزل شمارهٔ  ۳۳۲,کیوان عاروان,26918
9656,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۴,/saadi/divan/ghazals/sh334,غزل ۳۳۴,حمیدرضا محمدی,846
9656,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۴,/saadi/divan/ghazals/sh334,غزل ۳۳۴,فاطمه زندی,4800
9656,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۴,/saadi/divan/ghazals/sh334,غزل ۳۳۴,محسن لیله‌کوهی,9675
9656,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۴,/saadi/divan/ghazals/sh334,غزل ۳۳۴,سعیده تهرانی‌نسب,12322
9656,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۴,/saadi/divan/ghazals/sh334,غزل ۳۳۴,عندلیب,12522
9656,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۴,/saadi/divan/ghazals/sh334,غزل شمارهٔ  ۳۳۴,سهیل قاسمی,20882
9656,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۴,/saadi/divan/ghazals/sh334,غزل شمارهٔ  ۳۳۴,نازنین بازیان,22741
9648,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۶,/saadi/divan/ghazals/sh326,غزل ۳۲۶,حمیدرضا محمدی,838
9648,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۶,/saadi/divan/ghazals/sh326,غزل ۳۲۶,فاطمه زندی,4633
9648,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۶,/saadi/divan/ghazals/sh326,غزل ۳۲۶,محسن لیله‌کوهی,9663
9648,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۶,/saadi/divan/ghazals/sh326,غزل ۳۲۶,سعیده تهرانی‌نسب,12314
9648,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۶,/saadi/divan/ghazals/sh326,غزل ۳۲۶,پری ساتکنی عندلیب,12513
9648,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۶,/saadi/divan/ghazals/sh326,غزل ۳۲۶,مهدی سروری,3871
9648,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۶,/saadi/divan/ghazals/sh326,غزل شمارهٔ  ۳۲۶,سهیل قاسمی,20877
9648,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۶,/saadi/divan/ghazals/sh326,غزل شمارهٔ  ۳۲۶,نازنین بازیان,26392
9655,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۳,/saadi/divan/ghazals/sh333,غزل ۳۳۳,حمیدرضا محمدی,845
9655,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۳,/saadi/divan/ghazals/sh333,غزل ۳۳۳,فاطمه زندی,4799
9655,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۳,/saadi/divan/ghazals/sh333,غزل ۳۳۳,محسن لیله‌کوهی,9676
9655,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۳,/saadi/divan/ghazals/sh333,غزل ۳۳۳,سعیده تهرانی‌نسب,12321
9655,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۳,/saadi/divan/ghazals/sh333,غزل ۳۳۳,عندلیب,12521
9655,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۳,/saadi/divan/ghazals/sh333,غزل شمارهٔ  ۳۳۳,سهیل قاسمی,20888
9655,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۳۳,/saadi/divan/ghazals/sh333,غزل شمارهٔ  ۳۳۳,نازنین بازیان,22740
9646,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۴,/saadi/divan/ghazals/sh324,غزل ۳۲۴,حمیدرضا محمدی,835
9646,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۴,/saadi/divan/ghazals/sh324,غزل ۳۲۴,مهدی سروری,5290
9646,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۴,/saadi/divan/ghazals/sh324,غزل ۳۲۴,محسن لیله‌کوهی,9665
9646,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۴,/saadi/divan/ghazals/sh324,غزل ۳۲۴,سعیده تهرانی‌نسب,12312
9646,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۴,/saadi/divan/ghazals/sh324,غزل ۳۲۴,پری ساتکنی عندلیب,12511
9646,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۴,/saadi/divan/ghazals/sh324,غزل شمارهٔ  ۳۲۴,سهیل قاسمی,20873
9646,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۴,/saadi/divan/ghazals/sh324,غزل شمارهٔ  ۳۲۴,نازنین بازیان,22711
9646,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۴,/saadi/divan/ghazals/sh324,غزل شمارهٔ  ۳۲۴,فاطمه زندی,25280
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل ۳۲۸,حمیدرضا محمدی,840
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل ۳۲۸,فاطمه زندی,4752
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل ۳۲۸,محسن لیله‌کوهی,9661
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل ۳۲۸,سعیده تهرانی‌نسب,12316
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل شمارهٔ  ۳۲۸,مصطفی حسینی کومله,18961
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل شمارهٔ  ۳۲۸,سهیل قاسمی,20878
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل شمارهٔ  ۳۲۸,نازنین بازیان,22717
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل شمارهٔ  ۳۲۸,حجت الله عباسی,26438
9650,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۲۸,/saadi/divan/ghazals/sh328,غزل شمارهٔ  ۳۲۸,عندلیب,27922
9639,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۷,/saadi/divan/ghazals/sh317,غزل ۳۱۷,حمیدرضا محمدی,805
9639,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۷,/saadi/divan/ghazals/sh317,غزل ۳۱۷,محسن لیله‌کوهی,9657
9639,سعدی » دیوان اشعار » غزلیات » غزل شمارهٔ  ۳۱۷,/saadi/divan/ghazals/sh317,غزل ۳۱۷,سعیده تهرانی‌نسب,12305
