recitationId,audioDuration,audioSampleRate,audioNumChannels,audioBitrate
16416,125.4922,44100,1,320
25787,66.8455,44100,1,128
1540,19.152,48000,1,64
19744,188.630125,44100,1,128
17528,97.332125,44100,1,128
4315,183.9543125,44100,2,128
1303,115.52504166666667,48000,1,192
215,92.5480045351474,44100,1,64
25923,38.333333333333336,48000,2,192
22810,88.7106875,44100,1,128
21411,150.6219375,44100,1,128
20624,278.56047916666665,48000,1,102
23975,21.8718,44100,2,320
1665,18.6,48000,1,64
28504,30.2970625,44100,1,128
15597,376.7902040816327,44100,2,128
21923,272.64102083333336,48000,1,101
20442,161.2015625,44100,1,128
3706,74.21241666666667,44100,1,192
4008,35.552625,44100,2,128
28805,35.18675,44100,1,128
19178,172.7738775510204,44100,1,64
3771,130.00526077097507,44100,2,256
22140,133.51175,44100,1,128
20232,60.734625,44100,1,128
12798,152.262,32000,1,55
9661,122.500589569161,44100,2,266
15859,123.689775,44100,1,320
13670,159.712625,44100,1,320
18096,78.7851875,44100,1,128
11693,111.6212,44100,1,320
27737,106.91915,44100,2,320
13435,134.060375,44100,1,320
2021,64.303125,44100,2,64
23935,98.54502083333334,48000,1,82
26250,138.94525,44100,1,64
5727,71.288125,44100,2,128
5473,99.14979591836735,44100,2,265
20394,368.79925170068026,44100,1,100
23750,170.83527083333334,48000,1,81
9655,95.77981859410431,44100,2,256
22792,276.636625,44100,1,128
21217,122.174625,44100,1,128
21318,123.92489795918367,44100,1,64
12600,127.52,48000,1,128
19991,108.9828125,44100,2,128
24170,170.4495625,44100,1,128
15434,97.4367,44100,1,320
29262,117.02975,44100,1,128
27890,133.09385,44100,2,320
21011,112.875,44100,1,128
4278,120.63916099773243,44100,2,256
12452,114.207325,44100,1,320
28391,157.257375,44100,1,128
23008,201.404,44100,1,128
27108,407.3333125,44100,1,128
20796,136.07175,44100,1,128
548,125.99700680272109,44100,1,64
13212,102.243225,44100,1,320
5503,155.71591836734694,44100,2,128
13385,185.23425,44100,1,320
19863,42.866875,44100,1,128
29081,194.664375,44100,2,128
6783,24.431292517006803,44100,2,251
23127,162.429375,44100,1,64
27895,85.237525,44100,2,320
23024,91.350125,44100,1,128
7221,80.07401360544218,44100,2,259
17832,105.1950625,44100,2,128
4624,118.55251700680272,44100,1,64
16034,139.5461,44100,1,320
27992,126.772125,44100,1,128
13282,116.7934693877551,44100,2,192
1255,80.31784580498866,44100,1,64
11611,177.3714,44100,1,320
20652,131.5786875,44100,1,128
14859,199.105275,44100,1,320
21747,67.3958125,44100,1,128
22371,109.426875,44100,1,128
4717,138.724,32000,1,64
9675,86.68585034013606,44100,2,265
23003,165.69469387755103,44100,1,64
11732,182.54365,44100,1,320
2490,222.1103628117914,44100,1,65
26495,143.384,48000,1,128
18700,98.84725,44100,1,128
27008,124.157375,48000,1,97
19320,121.5999375,44100,1,128
19191,68.101125,44100,1,128
20521,102.3215625,44100,1,128
19882,73.5085,44100,1,128
28988,80.19591836734693,44100,2,128
22550,123.089125,44100,1,128
23571,108.192,48000,2,192
19136,134.94857142857143,44100,1,64
25844,111.229375,44100,1,64
28164,78.1578125,44100,1,128
15594,115.97235827664399,44100,1,64
1561,173.50535714285715,44100,2,112
1033,88.93242630385488,44100,1,64
19186,135.6538125,44100,1,128
21063,1372.350875,44100,2,128
34,54.976009070294786,44100,1,128
16010,140.9567,44100,1,320
25446,62.23673469387755,44100,2,127
22003,92.55175,44100,1,128
17708,272.43102040816325,44100,1,64
18781,161.20310657596372,44100,2,182
16408,158.4065,44100,1,320
11980,190.328125,44100,1,320
1451,103.93253968253968,44100,1,64
21266,110.2105,44100,1,128
2503,196.49678004535147,44100,1,64
19731,133.616375,44100,1,64
20753,116.48,44100,1,64
5154,124.9435,44100,1,128
5450,82.67018140589569,44100,2,264
16593,101.00244897959183,44100,2,127
16786,90.7493125,44100,1,128
10397,140.0004,44100,2,320
10009,217.15275,44100,2,128
19086,80.875,44100,1,128
27080,43.248,48000,2,64
28705,105.343625,44100,1,128
1652,111.204,32000,1,55
6732,17.82639455782313,44100,2,257
27636,73.63915,44100,2,320
21903,81.3713125,44100,1,128
26930,170.7115625,44100,1,128
20229,127.5819375,44100,1,128
15896,124.577925,44100,1,320
21340,113.214625,44100,1,128
5744,107.6244375,44100,2,128
23875,151.28,48000,2,128
12967,119.25904761904762,44100,2,172
23617,55.9023125,44100,1,128
5719,112.248125,44100,2,128
25645,116.5234375,44100,1,128
18203,125.88408163265306,44100,1,64
17382,132.9631875,44100,1,128
27033,876.9893333333333,48000,1,192
3029,77.00897959183673,44100,1,64
3215,203.24666666666667,44100,2,192
2291,15.5325,44100,2,64
2527,134.83008333333333,44100,2,192
20063,129.0709375,44100,1,128
16766,70.63725623582766,44100,2,190
19088,91.245625,44100,1,128
17443,152.424375,44100,1,128
23154,116.53225,44100,1,64
21531,18.9125625,44100,1,128
18987,334.55020408163267,44100,2,128
22452,213.624,48000,2,128
2275,15.454125,44100,2,64
22016,405.7338125,44100,1,128
1403,21.072,48000,1,64
20787,117.968875,44100,1,128
2406,20.950204081632652,44100,1,88
2444,117.159125,44100,2,128
3764,151.66213151927437,44100,2,265
2514,97.5531746031746,44100,1,64
6677,91.79425,44100,2,128
21787,615.2439375,44100,2,128
13717,119.902,44100,1,320
16080,33.5411875,44100,2,128
12404,180.244875,44100,1,320
12041,296.489775,44100,1,320
26610,24.053333333333335,48000,1,192
18679,72.306875,44100,1,128
19753,227.57877551020408,44100,1,64
18104,87.9541875,44100,1,128
10035,168.7546875,44100,2,128
13028,114.65131519274377,44100,2,176
6674,89.33875,44100,2,128
3552,114.02734693877551,44100,1,64
5536,93.0349375,44100,2,128
4228,123.742,44100,2,128
15704,195.631,44100,1,320
27745,102.4261,44100,2,320
17680,95.346875,44100,1,128
1847,55.526,44100,2,64
4494,324.378,32000,1,57
28470,25.469333333333335,48000,1,192
20838,123.193375,44100,1,128
1171,115.1245351473923,44100,1,64
20375,108.04714285714286,44100,1,98
4254,103.392625,44100,2,128
27994,134.556625,44100,1,128
4350,59.9517,44100,2,160
23272,145.97225,48000,2,164
21211,94.6415625,44100,1,128
26184,185.99275,44100,1,128
29020,91.4974375,44100,1,128
12106,209.293025,44100,1,320
9881,165.3665625,44100,2,128
4938,42.048,32000,1,56
20413,125.38775,44100,1,64
25829,182.98775,44100,1,64
13520,96.0522,44100,1,320
1606,18.84,48000,1,64
2012,43.50975,44100,2,64
27898,97.61955,44100,2,320
13209,175.072625,44100,1,320
15658,88.824,48000,2,64
13185,119.902,44100,1,320
21724,338.6855625,44100,2,128
20460,112.2219375,44100,1,128
6891,16.64684807256236,44100,2,253
3742,162.03072562358275,44100,2,163
22851,108.9305,44100,1,128
3020,68.23183673469387,44100,1,64
6723,134.49403628117915,44100,2,267
26854,109.113425,44100,2,320
11826,159.608125,44100,1,320
21225,1218.568,44100,2,128
23977,21.1932,44100,2,320
29097,82.337875,44100,2,128
703,186.8470068027211,44100,1,64
6575,185.724,32000,1,54
19721,170.50125,44100,1,64
924,115.21501133786848,44100,1,64
23439,21.48,48000,2,64
4887,149.5248125,44100,1,128
13500,128.470175,44100,1,320
5327,127.21625,44100,1,128
13572,17.861208333333334,48000,1,63
5689,93.38775,44100,2,128
18127,155.63755102040815,44100,1,64
20910,88.476625,44100,1,128
22273,83.59175,44100,1,64
1267,276.6005,22050,2,64
22400,108.01625,44100,1,128
13263,144.248125,44100,1,320
12279,50.2335,22050,1,96
15073,142.2367,44100,1,320
3324,42.36206349206349,44100,1,64
299,24.47673469387755,44100,1,64
23676,101.5908125,44100,1,128
25589,79.25625,44100,1,128
28948,34.481,44100,1,128
1379,354.904,24000,2,64
25597,217.654,44100,1,128
1249,96.41795918367347,44100,1,192
25639,131.9716875,44100,1,128
23765,130.62482993197278,44100,2,320
26234,227.81333333333333,48000,2,192
252,22.41,32000,1,57
26070,82.233425,44100,2,320
11956,94.68,48000,1,128
7012,129.489,22050,1,96
22005,106.52725,44100,1,128
14904,36.519183673469385,44100,2,128
23675,79.3336875,44100,1,128
25973,449.43673469387755,44100,2,128
2133,128.5690022675737,44100,1,64
22955,207.0985,44100,1,128
26828,152.568,16000,1,24
16096,29.28325,44100,2,128
28308,43.6505,44100,2,128
26749,96.130575,44100,2,320
15182,90.91850340136054,44100,2,179
29060,71.732125,44100,2,128
16137,183.4318367346939,44100,2,128
11882,183.457925,44100,1,320
18747,142.05222916666668,48000,2,183
2266,16.708,44100,2,64
3180,192.6790022675737,44100,1,64
2384,123.454625,44100,1,128
10233,1466.2530612244898,44100,2,128
5694,106.5795625,44100,2,128
21811,151.7451875,44100,1,128
28741,32.3049375,44100,1,128
22559,330.8268707482993,44100,1,97
37,159.6625396825397,44100,1,64
22979,158.302,44100,1,64
20641,133.0676875,44100,1,128
16356,171.075875,44100,1,320
12114,184.3461,44100,1,320
23946,168.9435,44100,1,128
26316,337.472,48000,2,128
16309,115.88285714285715,44100,2,84
20314,648.4628125,48000,1,101
13402,142.2367,44100,1,320
11501,177.6627,44100,2,320
22945,160.65325,44100,1,128
4633,172.7735,44100,1,128
5748,91.3763125,44100,2,128
25486,248.37818594104309,44100,1,89
15372,92.26444444444445,44100,2,161
4754,134.3750625,44100,1,128
1867,53.148875,44100,2,64
21336,128.679125,44100,1,128
2214,15.5325,44100,2,64
2380,201.274875,48000,1,192
13270,137.3518,44100,1,320
1647,98.676,32000,1,56
17711,102.4260625,44100,1,128
2243,43.64025,44100,2,64
6726,94.852625,16000,2,116
13322,107.519975,44100,1,320
13562,108.120775,44100,1,320
25889,191.921125,44100,1,128
13472,133.067725,44100,1,320
22053,273.4236734693878,44100,1,126
9330,37.61632653061225,44100,1,192
18232,141.9493125,44100,1,128
28410,39.129875,44100,1,128
27138,31.4480625,44100,1,128
22779,159.5035625,44100,1,128
19936,60.23175,44100,2,192
5200,129.9330625,44100,2,128
16547,90.9844375,44100,2,128
11602,122.0963,44100,1,320
5815,181.8126,44100,2,160
25995,148.5061,44100,2,320
25183,110.9455625,44100,1,128
27015,143.6473469387755,44100,1,79
15186,77.19260770975056,44100,2,166
27696,119.71915,44100,2,320
28499,465.8954375,44100,1,128
18594,157.2048125,44100,1,128
16297,84.88009070294784,44100,2,173
20002,70.296,48000,2,64
2278,16.10725,44100,2,64
18121,113.6064375,44100,1,128
19227,90.7493125,44100,1,128
16829,149.3158125,44100,1,128
17644,173.5835625,44100,1,128
19243,109.5051875,44100,1,128
23321,165.984,48000,2,192
9805,234.66675,44100,2,128
22059,156.1338125,44100,1,128
990,159.2888888888889,44100,1,64
16407,117.603225,44100,1,320
3919,30.0408125,44100,2,128
4598,239.4789375,44100,1,128
12079,104.328,48000,1,158
4416,21.860997732426306,44100,1,64
12506,126.667725,44100,1,320
12507,153.70445,44100,1,320
27166,147.98367346938775,44100,2,160
18692,100.7280625,44100,1,128
25652,130.35,44100,1,128
17749,133.0676875,44100,1,128
15670,233.534693877551,44100,2,128
27381,116.42775,44100,1,64
13036,224.112,48000,1,122
11480,168.5799,44100,2,320
27057,114.14410430839003,44100,1,96
19984,75.389375,44100,2,128
20834,126.1974375,44100,1,128
21473,126.981125,44100,1,128
18056,130.664375,44100,1,128
1895,50.615,44100,2,64
16784,101.224375,44100,1,128
13230,157.70125,44100,1,64
18063,113.110125,44100,1,128
20694,141.244,44100,1,128
12271,532.8724263038549,44100,1,106
28634,306.78075,44100,1,128
982,174.008,22050,2,64
23109,117.964125,44100,1,128
22816,82.1156875,44100,1,128
28638,267.38933333333335,48000,1,192
28641,135.4975,44100,1,128
28668,34.14325,44100,1,128
4245,130.5860625,44100,2,128
986,152.13714285714286,44100,1,64
25702,299.7928344671202,44100,1,94
6887,18.502630385487528,44100,2,256
5666,144.5355,44100,2,128
22623,182.7006875,44100,1,128
22890,149.76,44100,1,64
10046,171.960375,44100,2,128
28146,234.298,44100,1,128
28354,249.10575,44100,1,128
12529,125.387725,44100,1,320
19057,105.430125,44100,1,128
43,118.19800453514739,44100,1,64
23570,126.384,48000,2,192
19213,105.325625,44100,1,128
5329,168.099125,44100,1,128
29218,140.86133333333333,48000,1,192
11666,139.3371,44100,1,320
20938,71.96725,44100,1,128
14951,167.288125,44100,1,320
22957,148.0616875,44100,1,128
1963,46.4615,44100,2,64
5180,131.59575,44100,2,192
2677,111.62695833333333,48000,1,64
6080,143.04,48000,1,64
5159,152.18938775510205,44100,2,128
13259,251.45469387755102,44100,1,64
23468,161.544,48000,2,192
15064,139.755075,44100,1,320
19283,116.6105,44100,1,128
21180,20.741125,44100,1,128
28829,28.5505625,44100,1,128
4511,193.253875,44100,2,128
26655,84.11425,44100,2,320
23650,126.511,44100,2,320
19871,107.1280625,44100,2,128
6985,114.4619954648526,44100,1,64
20053,173.5835625,44100,1,128
3218,173.992,48000,1,64
1428,20.424,48000,1,64
22748,136.5455,44100,1,128
12805,682.506,32000,1,54
20392,85.59275,44100,1,64
17632,101.28585714285714,44100,2,112
19247,87.3795,44100,1,128
16495,118.987725,44100,1,320
3348,84.91839002267574,44100,1,64
3763,108.82333333333334,44100,2,265
20064,144.848875,44100,1,128
26319,117.4203125,44100,1,128
4246,96.6269375,44100,2,128
17636,91.8464375,44100,1,128
29195,126.63466666666666,48000,1,55
4257,137.1428125,44100,2,128
17750,106.0309375,44100,1,128
7223,159.732,32000,1,55
1877,45.44275,44100,2,64
9828,184.0794375,44100,2,128
22377,137.16897959183675,44100,1,64
19187,112.9534693877551,44100,1,64
6988,132.02054421768707,44100,2,265
752,107.61199546485261,44100,1,64
20187,18.576,48000,2,159
18107,140.56489795918367,44100,1,128
48,72.48700680272108,44100,1,64
21054,492.599,44100,2,128
26796,227.5088125,44100,1,128
21681,158.1974375,44100,1,128
5705,147.5395625,44100,2,128
1984,78.383125,44100,2,64
14851,107.62445,44100,1,320
2114,63.792,48000,2,128
19986,127.0334375,44100,2,128
7126,36.72816666666667,22050,1,96
28484,25.061333333333334,48000,1,192
12521,155.115075,44100,1,320
15339,75.272,48000,2,128
10162,155.402425,44100,1,320
27451,120.011875,44100,2,192
1586,98.22042857142857,44100,2,112
19062,132.9631875,44100,1,128
21090,24.528875,44100,1,128
20931,149.3941875,44100,1,128
23589,117.49097505668934,44100,2,320
3496,79.96968253968254,44100,1,64
849,67.68401360544217,44100,1,64
18256,120.894625,44100,1,128
12768,170.083225,44100,1,320
21420,91.9509375,44100,1,128
23210,95.85197916666667,48000,1,80
17338,117.6031875,44100,1,128
4417,20.090090702947847,44100,1,64
6721,126.06426303854876,44100,2,260
21338,124.2905,44100,1,128
4949,32.454,32000,1,57
19270,69.40725,44100,1,128
2024,51.268,44100,2,64
18608,121.80897959183673,44100,1,64
21778,132.23175,44100,1,64
21247,686.03575,44100,2,128
12841,87.43473922902494,44100,2,260
22043,119.980375,44100,1,64
4730,184.264,32000,1,64
1443,20.424,48000,1,64
22050,39.072,48000,2,64
27984,73.195,44100,1,128
27887,117.524875,44100,2,320
15236,194.821125,44100,1,128
25299,125.12258503401361,44100,2,320
2101,42.334125,44100,2,64
26528,69.825275,44100,2,320
25454,134.8963125,44100,2,128
1441,22.416,48000,1,64
19166,105.534625,44100,1,128
2934,200.70945578231292,44100,1,78
23437,54.192,48000,2,64
12045,47.07266666666667,22050,1,96
1345,1398.088,24000,2,64
2227,20.05175,44100,2,64
197,81.93700680272109,44100,1,64
20746,141.9755,44100,1,64
20316,161.85475,44100,1,64
28581,222.53714285714287,44100,2,128
9740,186.763875,44100,2,128
21333,115.69625,44100,1,128
2281,15.872125,44100,2,64
10036,147.4355625,44100,2,128
11494,185.832,44100,2,320
17725,98.0374375,44100,1,128
23099,20.897959183673468,44100,2,128
27474,119.01385,44100,2,320
4757,395.944,24000,2,64
26797,125.518325,44100,2,320
27545,120.92081632653061,44100,2,128
25328,164.858375,44100,1,128
17646,109.6096875,44100,1,128
20612,111.30775,44100,1,64
20622,129.79265306122448,44100,1,96
6704,134.2955,44100,2,128
21388,1461.82025,44100,2,128
3331,73.00662131519275,44100,1,64
15413,129.071,44100,1,320
24089,27.7965,44100,2,320
24054,26.6742,44100,2,320
2805,116.44809523809523,44100,1,64
21788,525.2259375,44100,2,128
25219,170.94175,44100,1,128
26785,150.848,48000,2,128
16579,157.00897959183675,44100,2,127
22056,194.873375,44100,1,64
1939,55.813375,44100,2,64
19235,82.181125,44100,1,128
4361,21.91065759637188,44100,1,64
21760,570.600625,44100,2,128
15128,58.71165532879819,44100,2,166
23746,131.68326530612245,44100,2,146
18185,129.69795918367348,44100,1,64
6825,46.103151927437644,44100,2,259
17838,91.3763125,44100,2,128
9308,162.87347916666667,48000,2,253
5449,124.6144671201814,44100,2,266
1671,18.72,48000,1,64
5816,368.6432,48000,2,320
2548,239.52533333333332,48000,2,192
2168,149.8270068027211,44100,1,64
28402,36.473375,44100,1,128
19293,68.9109375,44100,1,128
26892,115.1756875,44100,1,128
6692,82.0766875,44100,2,128
19858,121.67825,44100,1,128
14945,150.831,44100,1,320
23986,21.4281,44100,2,320
3735,161.62589569160997,44100,2,178
20165,112.71825,44100,1,128
22931,141.92326530612246,44100,2,143
17679,133.8513125,44100,1,128
12338,123.89875,44100,2,128
2405,142.65126984126985,44100,1,64
12484,178.755875,44100,1,320
671,105.3309977324263,44100,1,64
17756,183.457875,44100,1,128
15126,107.05560090702947,44100,2,158
28550,209.526125,44100,1,128
23879,147.552,48000,2,192
20381,69.3768125,48000,1,104
23630,154.584,16000,1,48
21635,451.1688125,44100,2,128
14852,94.563225,44100,1,320
15049,92.159975,44100,1,320
263,22.5,32000,1,55
501,126.76700680272108,44100,1,64
2396,315.41985416666665,48000,1,192
29205,154.78997916666665,48000,2,320
26048,66.324875,44100,2,320
22767,107.80734693877551,44100,1,128
2312,64.50827664399092,44100,1,64
12352,112.50935,44100,1,320
13638,119.405675,44100,1,320
7208,103.5958276643991,44100,2,271
1631,16.488,48000,1,64
15439,112.61385,44100,1,320
21004,106.866875,44100,1,128
1449,21.96,48000,1,64
2620,117.9423,44100,1,160
11643,167.4971,44100,1,320
14845,126.24979591836734,44100,2,192
9727,288.3294375,44100,2,128
3772,144.64083900226757,44100,2,265
21269,122.7754375,44100,1,128
4737,132.316,32000,1,64
21666,146.78204081632654,44100,1,64
21347,95.79102040816326,44100,1,128
4333,24.084875,44100,2,128
20846,164.467,44100,1,64
12514,153.913425,44100,1,320
16111,33.5934375,44100,2,128
23067,99.411875,44100,1,128
20043,128.9664375,44100,1,128
21122,1279.3026875,44100,2,128
16041,107.415475,44100,1,320
15483,133.92979591836735,44100,2,128
16475,94.955075,44100,1,320
18605,95.5558125,44100,1,128
19810,180.7412244897959,44100,1,64
23257,192.9926530612245,44100,1,64
21191,143.151,44100,1,64
2690,141.34857142857143,44100,2,64
1600,102.72507936507937,44100,1,64
19906,98.5338125,44100,1,128
28483,26.525333333333332,48000,1,192
26126,134.295475,44100,2,320
20227,92.44725,44100,1,128
25479,25.805375,44100,1,128
3973,76.98893424036281,44100,2,265
28438,92.1338125,44100,2,128
21948,157.4138125,44100,1,128
20656,268.95582766439907,44100,1,97
20463,137.24725,44100,1,128
24147,21.1671,44100,2,320
11573,181.4211,44100,2,320
28085,229.612875,44100,1,128
19348,149.91673469387754,44100,1,64
18432,93.962375,44100,1,128
29325,99.09333333333333,48000,1,53
14866,16.32,48000,2,128
27612,90.723225,44100,2,320
23753,27.910395833333332,48000,1,79
20438,127.164,44100,1,128
2341,15.166875,44100,2,64
27335,25.685333333333332,48000,1,192
15557,133.1722,44100,1,320
26366,129.410625,44100,1,64
25674,281.4960625,44100,1,128
19738,105.61675,44100,2,192
6748,20.207210884353742,44100,2,256
1517,18.408,48000,1,64
22024,100.6758125,44100,1,128
23601,60.03612244897959,44100,2,320
6999,114.642,32000,1,55
21251,717.2781875,44100,2,128
20807,125.492125,44100,1,128
17321,99.3174375,44100,1,128
27325,24.773333333333333,48000,1,192
27319,23.88533333333333,48000,1,192
16444,93.048125,44100,1,320
12826,69.92689342403628,44100,2,270
2399,47.611655328798186,44100,1,192
21523,517.3637868480726,44100,1,89
5066,180.8715,44100,1,128
23878,153.87035714285713,44100,2,112
22319,164.4408163265306,44100,1,64
1987,51.52925,44100,2,64
23906,124.7098125,44100,1,128
21909,135.2619375,44100,1,128
12968,154.64975056689343,44100,2,182
3239,38.3478231292517,44100,1,64
23936,122.137,48000,1,82
15262,155.5069,44100,1,320
2707,45.252,32000,1,57
6882,20.340680272108845,44100,2,262
11945,31.407392290249433,44100,2,153
22984,159.555875,44100,1,64
6253,116.352,48000,1,64
24105,21.9762,44100,2,320
12697,158.197525,44100,1,320
27416,203.4,48000,1,128
5254,84.1404081632653,44100,2,128
3913,254.45877551020408,44100,1,64
15671,118.83102040816327,44100,2,128
26501,151.48405,44100,2,320
19700,221.9501875,48000,1,109
27160,232.6442403628118,44100,1,80
28819,132.1158125,44100,1,128
1439,22.56,48000,1,64
20646,266.65795833333334,48000,1,88
20217,100.8325625,44100,1,128
17580,160.574625,44100,1,128
13199,129.6718,44100,1,320
13008,82.59743764172336,44100,2,178
1380,800.752,24000,2,64
9885,213.921,44100,2,128
20783,163.3958125,44100,1,128
29298,200.7590625,44100,1,128
12879,65.3061224489796,44100,2,162
18842,187.1935,48000,1,224
14858,112.013025,44100,1,320
27746,83.8269,44100,2,320
25772,124.55325,44100,1,128
20963,115.152,48000,2,64
26515,122.51425,44100,2,320
22154,100.568,48000,1,128
4125,94.7983125,44100,2,128
1121,112.15238095238095,44100,1,64
24172,114.0575,44100,1,128
27236,358.00526077097504,44100,1,93
26560,135.810575,44100,2,320
17650,157.805625,44100,1,128
20539,172.3691156462585,44100,1,101
20870,125.7795,44100,1,128
6768,22.825170068027212,44100,2,250
23534,207.312,48000,2,192
28312,196.56,48000,2,192
19069,127.7648125,44100,1,128
2132,107.09,44100,1,64
17674,165.381125,44100,1,128
19995,16.032,48000,2,156
29224,36.3860625,44100,1,128
6868,17.6162358276644,44100,2,252
6969,200.72,48000,1,128
20412,163.866125,44100,1,64
9970,185.7995625,44100,2,128
20296,144.3265306122449,44100,2,225
16307,79.4221768707483,44100,2,152
18647,145.03175,44100,1,128
1894,35.464,44100,2,64
18877,155.0335,48000,1,224
4751,80.922875,44100,1,128
17436,172.3819375,44100,1,128
26352,133.093875,44100,1,64
25948,907.0497959183673,44100,2,128
1182,128.01160997732427,44100,1,64
19966,106.24,44100,2,128
29214,153.787,48000,2,320
26639,109.00895,44100,2,320
26410,129.49828571428571,22050,2,56
18787,163.58154195011338,44100,2,172
15894,113.397525,44100,1,320
26468,105.613025,44100,2,320
4514,207.934693877551,44100,1,130
15760,82.1812,44100,1,320
16135,129.8808163265306,44100,2,128
27394,138.3445,44100,1,64
19154,124.682375,44100,1,128
4500,41.99006802721088,44100,1,64
13501,111.69955,44100,1,320
16472,101.0416,44100,1,320
22369,147.74857142857144,44100,1,64
23110,89.4164375,44100,1,128
12763,138.657925,44100,1,320
9883,163.3858125,44100,2,128
27825,127.007325,44100,2,320
1948,62.344,44100,2,64
3176,89.03698412698412,44100,1,64
22714,320.8112,48000,2,320
18452,77.7925625,44100,1,128
103,100.16,44100,1,64
20894,182.439125,44100,1,64
12110,207.882425,44100,1,320
17206,152.2677551020408,44100,2,96
4285,82.98297052154194,44100,2,260
20990,112.3786875,44100,1,128
20925,75.572125,44100,1,128
27892,90.9322,44100,2,320
17930,85.08,48000,2,64
16426,129.880775,44100,1,320
3341,75.39836734693877,44100,1,64
26302,105.5865625,44100,1,128
25182,163.9194375,44100,1,128
2055,45.312125,44100,2,64
16745,117.0975283446712,44100,2,182
13505,169.769775,44100,1,320
18674,139.1541875,44100,1,128
20406,140.5386875,44100,1,128
2378,51.294125,44100,2,64
28008,88.76408163265306,44100,1,64
16085,27.924875,44100,2,128
20995,25.9395,44100,1,128
16146,25.051375,44100,2,128
1450,18.504,48000,1,64
12455,100.7721,44100,2,320
18095,90.1485,44100,1,128
6818,86.40566893424037,44100,2,260
23891,114.481,48000,1,80
19764,79.3860625,44100,1,128
21967,128.86204081632653,44100,1,64
28459,144.901125,44100,2,128
11794,50.155102040816324,44100,1,192
6164,170.66933333333333,48000,2,192
21937,299.0235625,44100,1,128
22773,62.5109375,44100,1,128
9298,134.478375,48000,2,247
18590,116.95020408163265,44100,1,64
27924,123.03673469387755,44100,1,64
15775,133.8514,44100,1,320
13007,131.16920634920635,44100,2,177
22847,97.645625,44100,1,128
13542,111.69955,44100,1,320
28081,170.9709375,44100,1,128
3709,135.340375,44100,2,128
22667,104.552,48000,1,128
2004,51.450875,44100,2,64
21095,87.405625,44100,1,128
165,22.032993197278913,44100,1,64
13608,187.40244897959184,44100,2,192
21668,133.2505,44100,1,128
22342,176.23466666666667,48000,1,91
9932,213.4779375,44100,2,128
22835,105.613,44100,1,128
21629,488.3149375,44100,2,128
27312,24.077333333333332,48000,1,192
21815,45.1629375,44100,1,128
25369,144.379375,44100,1,128
1953,70.677,44100,2,64
20808,145.972125,44100,1,128
2729,18.288,32000,1,55
4255,109.792625,44100,2,128
20659,81.96163265306123,44100,1,95
15370,108.39074829931972,44100,2,166
29256,192.79472916666666,48000,2,320
27181,46.95466666666667,48000,1,64
2477,72.80283446712018,44100,1,64
23837,108.55329166666667,48000,1,78
27585,228.85877551020408,44100,2,128
17793,120.685625,44100,1,128
27329,25.421333333333333,48000,1,192
27957,121.5999375,44100,1,128
20716,84.76725,44100,1,128
12348,102.530575,44100,1,320
27848,154.305275,44100,2,320
586,125.43,44100,1,64
25895,35.06933333333333,48000,2,192
17158,168.30825,44100,1,128
12107,215.275075,44100,1,320
25466,146.448,16000,1,24
19194,107.52,44100,1,64
1068,237.28471655328798,44100,1,64
25896,36.38933333333333,48000,2,192
28633,198.2915625,44100,1,128
3161,411.2370068027211,44100,1,64
15878,129.567325,44100,1,320
28377,177.7438125,44100,1,128
9851,168.520125,44100,2,128
21539,19.304375,44100,1,128
28273,86.36081632653061,44100,1,64
4605,44.001995464852605,44100,1,64
26502,123.89875,44100,2,320
21202,21.7338125,44100,1,128
16429,179.3567,44100,1,320
12948,103.12597916666667,48000,1,64
22467,165.720875,44100,1,64
22668,120.656,48000,1,128
15849,101.1461,44100,1,320
2983,190.90285714285713,44100,1,64
15039,84.1665,44100,1,320
15417,174.75915,44100,1,320
24143,27.1701,44100,2,320
28299,160.60075,44100,2,128
16337,97.3322,44100,1,320
23623,123.69353741496599,44100,2,320
6170,134.04301587301586,44100,1,64
18844,202.8440625,16000,1,128
15838,124.8914,44100,1,320
29137,120.2921875,44100,1,128
15876,111.124875,44100,1,320
27582,222.77224489795918,44100,2,128
16779,123.088875,44100,1,128
16502,156.70855,44100,1,320
1952,56.96275,44100,2,64
28494,24.581333333333333,48000,1,192
27333,24.581333333333333,48000,1,192
236,24.39,32000,1,56
26169,26.330375,44100,1,128
1660,19.56,48000,1,64
7232,104.68639455782314,44100,2,260
9772,187.4154375,44100,2,128
10030,139.79925,44100,2,128
28209,199.6603125,44100,1,128
19124,116.2970625,44100,1,128
13,166.32102040816326,44100,1,128
1435,19.44,48000,1,64
5097,137.37795918367348,44100,1,64
26986,156.55183673469386,44100,2,192
28658,106.9484375,44100,1,128
11513,164.8215,44100,2,320
11949,26.734308390022676,44100,2,150
28451,155.6896875,44100,2,128
23510,128.211125,44100,1,128
25562,162.2126875,44100,1,128
25831,158.902875,44100,1,64
23240,147.9069375,44100,1,128
22603,151.8223125,44100,1,128
28396,92.7075,44100,1,128
13696,132.4669,44100,1,320
22306,92.1599375,44100,1,128
11665,106.318325,44100,1,320
14811,31.52975,44100,2,128
15744,164.28405,44100,1,320
23221,98.0369375,44100,1,128
15425,152.7118,44100,1,320
12030,124.1861,44100,1,320
20884,161.880875,44100,1,64
4463,17.856462585034013,44100,1,64
16546,153.9265306122449,44100,2,127
